,ProdTaken,Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Male,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Unmarried
215,0,41.0,3,12.0,3,3.0,2,3.0,4.0,1,2,0,1.0,3,28591.0,1,0,1,0,0,0,1,0
216,1,30.0,3,32.0,2,4.0,3,5.0,6.0,0,2,0,1.0,2,21696.0,0,0,0,1,0,0,0,1
217,1,29.0,1,6.0,2,3.0,1,3.0,1.0,0,2,0,0.0,1,17058.0,1,1,0,0,1,0,1,0
218,0,45.0,3,12.0,2,4.0,2,3.0,7.0,0,4,1,0.0,3,23865.0,0,0,0,1,0,0,0,1
219,0,54.0,3,9.0,2,3.0,3,5.0,3.0,0,4,1,1.0,2,20940.0,1,0,0,1,0,0,0,0
220,0,36.0,1,11.0,3,3.0,3,4.0,1.0,0,2,0,2.0,2,20914.0,1,0,1,0,1,0,1,0
221,0,33.0,1,10.0,2,4.0,1,4.0,7.0,0,4,0,0.0,1,17622.0,1,0,0,1,0,0,0,0
222,0,37.0,1,17.0,2,3.0,2,3.0,2.0,1,3,0,1.0,3,27185.0,0,0,1,0,1,1,0,0
223,0,38.0,3,9.0,3,3.0,2,3.0,1.0,0,2,1,1.0,3,25609.0,1,0,1,0,1,1,0,0
224,0,31.0,1,13.0,2,5.0,3,3.0,1.0,0,3,1,0.0,2,22347.0,1,0,0,1,1,0,0,0
225,0,59.0,1,9.0,3,4.0,1,3.0,4.0,0,3,0,1.0,1,17177.0,1,0,1,0,1,0,0,0
226,0,37.0,3,10.0,2,3.0,1,3.0,5.0,0,4,1,0.0,1,17177.0,0,0,0,1,1,1,0,0
227,0,29.0,3,6.0,2,3.0,2,3.0,2.0,0,3,1,0.0,3,22918.0,0,0,0,1,0,0,0,0
228,0,35.0,3,6.0,3,3.0,2,3.0,2.0,0,5,1,0.0,3,23789.0,0,0,0,1,0,0,0,1
229,1,29.0,1,24.0,2,4.0,1,3.0,2.0,1,3,0,1.0,1,17389.0,1,0,0,1,1,0,1,0
230,0,52.0,1,8.0,2,4.0,1,3.0,1.0,0,3,0,0.0,1,18212.0,1,0,1,0,0,0,1,0
231,0,42.0,1,10.0,2,3.0,5,3.0,2.0,0,2,0,1.0,5,34232.0,1,1,0,0,1,0,0,0
232,0,59.0,2,12.0,2,3.0,1,3.0,1.0,0,4,1,0.0,1,17267.0,1,0,0,1,1,0,0,0
233,0,50.0,3,6.0,3,3.0,5,3.0,4.0,0,2,1,1.0,5,34517.0,1,0,0,1,0,1,0,0
234,1,33.0,1,20.0,2,3.0,1,3.0,6.0,1,2,0,1.0,1,17436.0,1,0,0,1,1,0,0,0
235,0,43.0,3,22.0,3,3.0,4,3.0,6.0,1,3,0,1.0,4,31064.0,1,0,0,1,0,0,0,0
236,1,33.0,1,8.0,2,3.0,1,5.0,1.0,0,3,1,0.0,1,17707.0,1,0,1,0,0,0,0,0
237,0,52.0,3,8.0,3,4.0,5,3.0,2.0,1,2,1,2.0,5,34068.0,0,0,1,0,1,0,1,0
238,0,36.0,3,10.0,2,3.0,1,4.0,3.0,0,3,1,0.0,1,22347.0,1,0,1,0,0,0,0,0
239,1,36.0,1,6.0,3,4.0,1,3.0,1.0,1,5,1,0.0,1,22347.0,1,0,1,0,1,0,1,0
240,0,39.0,1,6.0,3,3.0,1,3.0,1.0,0,3,0,1.0,1,17232.0,1,0,0,1,0,1,0,0
241,0,32.0,3,13.0,3,3.0,3,3.0,1.0,0,4,1,2.0,2,22347.0,0,0,0,1,1,0,0,0
242,0,41.0,1,25.0,2,3.0,3,5.0,3.0,0,2,1,0.0,2,18072.0,1,0,1,0,1,1,0,0
243,0,40.0,1,30.0,3,3.0,3,3.0,2.0,0,3,1,1.0,2,18319.0,1,1,0,0,1,1,0,0
244,0,45.0,1,6.0,3,2.0,5,3.0,1.0,0,4,1,2.0,5,34202.0,1,0,1,0,1,0,0,0
245,0,31.0,1,9.0,3,3.0,2,3.0,1.0,0,4,1,2.0,3,28675.0,0,0,0,1,1,1,0,0
246,0,33.0,1,11.0,3,4.0,1,3.0,2.0,0,2,0,2.0,1,17911.0,1,0,1,0,0,0,0,0
247,0,34.0,1,8.0,2,4.0,3,5.0,7.0,0,4,0,1.0,2,20957.0,1,0,1,0,1,0,0,0
248,0,36.0,1,6.0,2,4.0,1,5.0,3.0,0,4,1,1.0,1,22347.0,1,0,0,1,0,0,0,0
249,0,45.0,1,13.0,3,2.0,3,3.0,5.0,0,2,0,2.0,2,21434.0,0,0,1,0,1,0,0,0
250,1,37.0,1,16.0,3,3.0,2,3.0,7.0,0,3,1,2.0,3,25048.0,0,0,0,1,1,1,0,0
251,0,39.0,1,8.0,3,3.0,2,3.0,1.0,0,2,1,1.0,3,25938.0,0,1,0,0,0,0,0,1
252,0,29.0,1,21.0,2,3.0,1,3.0,2.0,0,3,0,0.0,1,17340.0,1,0,1,0,1,0,1,0
253,0,42.0,1,23.0,2,2.0,3,5.0,4.0,1,2,0,0.0,2,21545.0,1,0,1,0,0,0,0,1
254,0,29.0,3,26.0,2,3.0,3,3.0,3.0,0,2,1,1.0,2,21931.0,1,0,0,1,1,1,0,0
255,0,25.0,1,13.0,3,3.0,3,3.0,1.0,0,3,1,1.0,2,19898.0,1,0,1,0,0,0,0,0
256,0,42.0,1,8.0,2,4.0,1,5.0,1.0,1,4,1,0.0,1,17593.0,1,0,0,1,0,1,0,0
257,0,40.0,1,8.0,2,3.0,5,3.0,1.0,0,5,0,0.0,5,34436.0,1,0,0,1,1,1,0,0
258,0,51.0,1,6.0,3,3.0,1,3.0,2.0,0,4,1,0.0,1,17723.0,1,0,1,0,1,0,0,0
259,1,36.0,1,35.0,3,4.0,1,4.0,1.0,0,3,1,2.0,1,18479.0,0,0,0,1,1,0,1,0
260,0,32.0,1,13.0,3,2.0,1,4.0,2.0,0,2,0,1.0,1,17794.0,0,0,1,0,1,0,0,0
261,0,38.0,3,8.0,2,4.0,3,3.0,4.0,0,5,1,1.0,2,20249.0,0,0,1,0,1,0,0,0
262,0,32.0,1,8.0,2,4.0,3,5.0,5.0,0,4,0,1.0,2,17176.0,1,1,0,0,1,0,1,0
263,0,46.0,3,8.0,3,5.0,4,4.0,4.0,1,5,1,2.0,4,31872.0,1,1,0,0,0,0,0,0
264,1,36.0,1,8.0,3,3.0,1,3.0,3.0,0,4,1,1.0,1,18485.0,1,0,1,0,1,0,1,0
265,0,29.0,3,8.0,3,4.0,3,4.0,3.0,0,4,0,1.0,2,21644.0,1,0,0,1,1,0,0,0
266,0,31.0,1,29.0,3,4.0,3,3.0,1.0,0,3,1,1.0,2,20582.0,1,0,0,1,1,0,0,0
267,0,36.0,1,11.0,2,2.0,3,5.0,2.0,0,5,1,1.0,2,22347.0,0,0,1,0,1,1,0,0
268,0,45.0,1,26.0,3,3.0,4,3.0,1.0,1,3,0,0.0,4,28496.0,1,0,0,1,1,0,0,0
269,0,36.0,1,12.0,2,3.0,1,3.0,1.0,0,5,1,1.0,1,18210.0,1,0,1,0,1,0,0,0
270,0,55.0,1,6.0,2,3.0,5,5.0,1.0,1,2,1,0.0,5,34045.0,1,0,0,1,1,0,1,0
271,1,47.0,1,35.0,2,3.0,2,4.0,2.0,1,3,1,0.0,3,26849.0,0,0,1,0,1,0,0,0
272,0,28.0,1,15.0,3,3.0,1,3.0,2.0,0,2,1,1.0,1,17070.0,1,0,0,1,1,0,0,0
273,0,37.0,3,12.0,3,3.0,3,3.0,5.0,0,3,0,0.0,2,21502.0,1,0,0,1,1,0,0,0
274,0,21.0,1,9.0,3,4.0,1,3.0,2.0,0,5,1,1.0,1,18230.0,1,0,0,1,1,0,1,0
275,0,37.0,1,6.0,1,3.0,2,3.0,3.0,1,3,0,0.0,3,28603.0,0,0,0,1,0,1,0,0
276,0,35.0,1,28.0,3,2.0,2,4.0,1.0,0,5,1,1.0,3,26996.0,1,0,1,0,0,1,0,0
277,0,38.0,3,13.0,2,2.0,3,5.0,2.0,1,3,0,0.0,2,20605.0,1,0,0,1,0,1,0,0
278,0,26.0,1,6.0,2,3.0,3,4.0,2.0,0,5,0,1.0,2,21397.0,0,0,1,0,0,1,0,0
279,0,50.0,1,10.0,3,3.0,5,4.0,4.0,0,5,1,0.0,5,34144.0,1,0,1,0,1,1,0,0
280,0,53.0,1,9.0,2,3.0,4,3.0,4.0,1,5,0,0.0,4,32584.0,1,0,0,1,1,0,0,0
281,0,42.0,3,6.0,2,3.0,3,3.0,2.0,0,3,1,0.0,2,19907.0,1,0,1,0,1,0,0,0
282,0,29.0,3,13.0,2,3.0,3,3.0,2.0,0,2,0,0.0,2,19554.0,0,0,1,0,1,0,1,0
283,0,55.0,1,26.0,2,3.0,3,3.0,4.0,1,2,1,1.0,2,20415.0,1,1,0,0,1,0,0,0
284,0,26.0,1,13.0,2,3.0,3,5.0,2.0,1,3,1,1.0,2,19741.0,0,0,0,1,1,0,0,0
285,0,37.0,1,6.0,2,3.0,1,3.0,2.0,0,2,1,1.0,1,17115.0,1,0,1,0,0,0,1,0
286,1,44.0,1,30.0,2,3.0,1,3.0,4.0,1,5,0,1.0,1,18161.0,0,0,1,0,1,1,0,0
287,0,38.0,1,29.0,2,3.0,3,3.0,1.0,0,3,0,0.0,2,20745.0,1,0,1,0,1,1,0,0
288,1,26.0,1,22.0,2,3.0,1,4.0,3.0,1,2,1,1.0,1,17373.0,1,0,0,1,1,1,0,0
289,0,28.0,1,14.0,3,3.0,1,3.0,2.0,0,4,0,1.0,1,18310.0,1,0,1,0,0,0,1,0
290,0,49.0,1,16.0,2,3.0,5,5.0,1.0,1,3,0,0.0,5,33665.0,0,0,1,0,0,0,1,0
291,0,36.0,1,13.0,1,3.0,3,4.0,5.0,0,2,1,0.0,2,19485.0,1,1,0,0,1,0,1,0
292,0,31.0,3,11.0,2,3.0,1,4.0,2.0,0,3,0,1.0,1,17789.0,0,0,0,1,0,1,0,0
293,1,26.0,3,10.0,2,4.0,3,3.0,2.0,1,2,1,1.0,2,20828.0,1,0,0,1,1,0,1,0
294,0,37.0,1,15.0,2,3.0,1,3.0,2.0,1,2,0,0.0,1,17326.0,0,0,0,1,1,0,0,0
295,0,42.0,3,32.0,3,3.0,4,4.0,6.0,0,3,1,2.0,4,28525.0,0,0,0,1,0,0,0,0
296,1,18.0,1,9.0,2,3.0,1,3.0,2.0,0,4,0,0.0,1,16420.0,1,0,1,0,1,0,1,0
297,0,35.0,3,22.0,3,3.0,2,4.0,1.0,0,2,1,2.0,3,23020.0,1,0,0,1,1,0,0,0
298,0,36.0,1,24.0,2,2.0,1,3.0,5.0,0,5,0,0.0,1,18688.0,0,0,1,0,1,0,0,0
299,0,51.0,1,8.0,2,5.0,3,4.0,6.0,0,2,0,0.0,2,20482.0,1,0,0,1,1,1,0,0
300,0,41.0,3,8.0,2,3.0,4,4.0,2.0,0,3,1,0.0,4,31015.0,1,0,1,0,1,0,1,0
301,0,18.0,3,16.0,3,4.0,1,3.0,2.0,0,2,1,2.0,1,16200.0,1,0,0,1,0,0,1,0
302,0,28.0,1,22.0,3,2.0,3,5.0,1.0,0,5,0,2.0,2,20661.0,1,0,0,1,1,0,1,0
303,0,31.0,3,13.0,3,2.0,3,3.0,5.0,0,2,1,0.0,2,21929.0,1,1,0,0,1,0,0,0
304,0,39.0,1,6.0,2,2.0,2,3.0,1.0,0,3,1,0.0,3,24613.0,1,0,0,1,1,1,0,0
305,0,36.0,1,30.0,2,3.0,3,4.0,1.0,0,3,0,0.0,2,20674.0,0,0,1,0,0,0,0,0
306,0,32.0,3,13.0,3,4.0,3,3.0,2.0,0,3,1,2.0,2,20484.0,1,0,1,0,1,0,0,0
307,0,38.0,1,31.0,2,4.0,2,4.0,4.0,0,3,1,0.0,3,27061.0,1,0,1,0,0,0,0,0
308,0,58.0,1,6.0,2,5.0,3,3.0,3.0,1,2,1,1.0,2,20660.0,0,0,1,0,1,1,0,0
309,0,31.0,1,13.0,2,3.0,1,3.0,1.0,1,4,0,1.0,1,19821.0,1,1,0,0,1,0,0,0
310,0,31.0,2,8.0,3,4.0,3,5.0,4.0,0,3,0,1.0,2,21410.0,1,0,1,0,1,0,0,0
311,0,45.0,1,13.0,3,3.0,2,5.0,2.0,0,2,1,2.0,3,20210.0,0,0,1,0,1,1,0,0
312,0,31.0,1,8.0,2,3.0,1,3.0,1.0,1,4,1,1.0,1,17695.0,1,0,1,0,1,1,0,0
313,0,33.0,1,11.0,3,3.0,2,4.0,7.0,0,3,1,2.0,3,26878.0,0,0,1,0,0,0,0,0
314,0,39.0,1,16.0,2,3.0,4,5.0,2.0,1,3,1,1.0,4,32068.0,1,0,0,1,1,0,0,0
315,0,43.0,1,16.0,2,3.0,1,3.0,1.0,0,5,0,1.0,1,17455.0,0,0,1,0,0,0,1,0
316,0,49.0,1,6.0,2,4.0,4,3.0,1.0,1,3,1,0.0,4,28964.0,1,1,0,0,0,0,1,0
317,1,52.0,1,14.0,2,4.0,3,4.0,3.0,0,2,1,1.0,2,19941.0,1,0,0,1,1,0,0,0
318,0,27.0,1,11.0,2,3.0,1,4.0,2.0,1,3,0,1.0,1,17478.0,1,0,1,0,0,0,1,0
319,0,32.0,3,14.0,3,4.0,3,4.0,2.0,1,2,1,0.0,2,20228.0,1,1,0,0,0,0,0,0
320,0,27.0,3,13.0,3,3.0,3,3.0,2.0,1,4,1,2.0,2,22347.0,1,0,1,0,1,0,1,0
321,0,31.0,3,13.0,3,3.0,3,3.0,5.0,0,2,0,0.0,2,22547.0,1,0,0,1,1,1,0,0
322,0,32.0,1,8.0,3,4.0,3,3.0,1.0,0,3,1,2.0,2,20055.0,1,0,0,1,0,0,1,0
323,1,36.0,1,8.0,2,5.0,1,3.0,6.0,1,3,1,0.0,1,18464.0,1,0,0,1,1,0,0,0
324,0,30.0,1,34.0,3,3.0,3,3.0,2.0,0,3,0,2.0,2,20775.0,1,0,0,1,0,0,0,0
325,0,31.0,1,13.0,2,4.0,2,3.0,2.0,0,2,1,1.0,3,23943.0,0,0,1,0,0,0,0,0
326,0,39.0,1,5.0,2,4.0,5,3.0,2.0,0,5,1,1.0,5,34272.0,0,0,0,1,1,0,0,0
327,1,39.0,3,9.0,2,3.0,3,3.0,5.0,1,4,1,1.0,2,20238.0,1,0,0,1,0,0,0,0
328,0,33.0,3,13.0,2,4.0,3,3.0,4.0,0,3,1,1.0,2,19682.0,0,0,0,1,1,0,1,0
329,0,47.0,1,11.0,2,3.0,5,3.0,5.0,0,2,0,1.0,5,33300.0,1,0,1,0,1,0,0,0
330,0,43.0,1,16.0,2,4.0,3,3.0,2.0,0,3,0,0.0,2,20257.0,0,0,1,0,0,1,0,0
331,0,27.0,3,6.0,3,3.0,3,4.0,1.0,1,2,0,2.0,2,21349.0,0,0,0,1,1,0,0,0
332,0,54.0,1,13.0,2,3.0,3,3.0,4.0,0,4,1,0.0,2,19869.0,0,0,1,0,0,0,1,0
333,0,43.0,1,13.0,2,3.0,2,5.0,1.0,0,5,1,0.0,3,24985.0,1,0,1,0,0,0,0,0
334,0,36.0,1,14.0,3,3.0,3,3.0,1.0,0,3,1,0.0,2,18697.0,1,0,1,0,1,0,0,0
335,0,40.0,3,6.0,2,5.0,3,3.0,3.0,1,3,1,0.0,2,22457.0,1,0,0,1,1,0,0,0
336,1,29.0,1,14.0,3,5.0,1,5.0,2.0,1,3,1,1.0,1,17119.0,1,0,1,0,1,0,0,0
337,0,36.0,1,15.0,1,4.0,1,3.0,1.0,0,2,1,0.0,1,22347.0,1,0,1,0,1,0,1,0
338,0,30.0,3,11.0,1,4.0,3,3.0,2.0,0,2,0,0.0,2,21118.0,1,0,0,1,0,1,0,0
339,0,27.0,3,14.0,2,3.0,3,4.0,2.0,0,2,0,0.0,2,21214.0,1,0,0,1,0,0,0,0
340,0,37.0,1,11.0,3,3.0,3,3.0,1.0,0,3,0,0.0,2,21347.0,1,0,0,1,1,1,0,0
341,0,38.0,1,21.0,3,4.0,2,3.0,1.0,1,5,1,1.0,3,26510.0,1,0,1,0,1,1,0,0
342,0,31.0,1,13.0,2,3.0,2,3.0,2.0,1,4,1,1.0,3,22143.0,1,0,0,1,0,0,0,1
343,0,29.0,3,16.0,2,4.0,3,4.0,2.0,1,5,0,1.0,2,23268.0,1,0,0,1,0,1,0,0
344,0,35.0,1,11.0,3,3.0,2,4.0,1.0,0,3,0,0.0,3,23095.0,1,1,0,0,1,0,0,1
345,0,23.0,1,32.0,2,3.0,1,3.0,2.0,0,2,1,1.0,1,17904.0,1,0,1,0,1,1,0,0
346,0,41.0,1,12.0,3,4.0,3,4.0,7.0,1,3,1,0.0,2,21032.0,1,0,0,1,1,0,1,0
347,0,47.0,3,10.0,2,3.0,3,3.0,4.0,0,4,0,1.0,2,17976.0,0,0,0,1,1,0,1,0
348,0,42.0,1,29.0,2,3.0,4,3.0,3.0,0,3,0,0.0,4,30992.0,1,0,1,0,0,0,1,0
349,0,29.0,3,13.0,3,3.0,3,3.0,2.0,0,2,1,1.0,2,19649.0,0,0,1,0,1,0,0,0
350,0,42.0,2,8.0,2,3.0,1,3.0,1.0,1,4,1,0.0,1,17696.0,1,1,0,0,1,1,0,0
351,0,32.0,1,8.0,3,3.0,1,4.0,2.0,0,4,0,0.0,1,17370.0,1,0,0,1,0,0,0,0
352,0,48.0,3,35.0,3,3.0,2,3.0,4.0,0,4,0,0.0,3,27504.0,1,0,0,1,0,0,0,0
353,0,37.0,1,12.0,2,2.0,3,5.0,5.0,1,3,1,1.0,2,20974.0,1,0,0,1,1,1,0,0
354,0,30.0,3,13.0,2,3.0,3,3.0,1.0,1,3,1,0.0,2,19736.0,0,1,0,0,0,0,0,0
355,0,26.0,3,6.0,2,3.0,3,3.0,2.0,0,5,1,0.0,2,20296.0,1,0,1,0,1,0,0,0
356,0,42.0,1,8.0,3,4.0,3,3.0,4.0,0,2,0,1.0,2,21781.0,1,0,1,0,1,0,0,1
357,1,21.0,3,6.0,2,4.0,1,4.0,2.0,1,5,1,1.0,1,17174.0,0,1,0,0,0,0,1,0
358,0,36.0,3,6.0,2,3.0,3,3.0,5.0,0,2,1,1.0,2,21653.0,0,0,0,1,0,0,0,1
359,0,36.0,3,9.0,2,4.0,2,3.0,5.0,0,2,0,1.0,3,24699.0,0,0,0,1,1,0,0,0
360,0,57.0,1,6.0,2,3.0,3,3.0,3.0,0,3,1,1.0,2,21755.0,1,0,0,1,1,0,0,0
361,0,40.0,1,16.0,2,2.0,1,3.0,4.0,1,3,0,1.0,1,17213.0,1,0,1,0,0,0,0,0
362,0,21.0,3,15.0,2,3.0,1,3.0,2.0,0,4,0,0.0,1,17610.0,0,0,0,1,1,0,1,0
363,1,33.0,3,11.0,2,3.0,1,3.0,2.0,1,2,1,0.0,1,17851.0,1,0,0,1,0,0,1,0
364,0,36.0,1,16.0,3,3.0,1,5.0,7.0,0,2,1,1.0,1,18452.0,1,0,0,1,0,0,0,0
365,0,46.0,1,13.0,1,3.0,3,3.0,3.0,0,5,0,0.0,2,20258.0,0,0,0,1,0,0,0,0
366,1,41.0,3,10.0,2,3.0,3,4.0,2.0,0,3,1,0.0,2,24355.0,0,0,0,1,1,0,0,1
367,0,50.0,1,16.0,3,4.0,2,3.0,7.0,0,5,0,2.0,3,25496.0,1,1,0,0,1,0,0,1
368,1,40.0,3,28.0,3,4.0,3,3.0,3.0,1,3,1,1.0,2,21380.0,1,0,0,1,1,0,0,0
369,0,31.0,1,15.0,2,4.0,1,4.0,1.0,1,3,1,0.0,1,17657.0,1,0,1,0,1,0,1,0
370,1,21.0,3,18.0,2,2.0,1,4.0,2.0,0,5,0,1.0,1,17716.0,1,0,1,0,0,0,1,0
371,0,29.0,1,29.0,2,3.0,1,3.0,1.0,0,3,1,0.0,1,17201.0,1,0,1,0,1,0,1,0
372,0,35.0,1,15.0,3,4.0,3,4.0,1.0,0,2,1,2.0,2,21540.0,1,0,1,0,1,0,0,1
373,0,36.0,1,6.0,2,3.0,1,4.0,2.0,0,3,0,0.0,1,22347.0,1,0,0,1,1,1,0,0
374,0,28.0,3,15.0,3,3.0,3,3.0,2.0,0,3,1,0.0,2,20253.0,1,0,1,0,1,0,1,0
375,0,49.0,1,13.0,2,4.0,2,3.0,1.0,0,2,1,1.0,3,25965.0,1,0,1,0,1,0,0,1
376,0,51.0,3,20.0,2,4.0,3,3.0,5.0,0,3,0,1.0,2,19936.0,1,0,1,0,0,0,0,0
377,0,36.0,1,8.0,3,3.0,1,3.0,5.0,0,5,1,0.0,1,17543.0,1,0,1,0,0,0,0,0
378,1,34.0,3,25.0,3,2.0,3,3.0,1.0,1,2,1,2.0,2,20304.0,0,0,0,1,1,0,1,0
379,0,55.0,1,8.0,3,3.0,4,3.0,3.0,1,5,0,1.0,4,31659.0,1,0,1,0,0,0,1,0
380,0,24.0,3,13.0,3,3.0,3,3.0,2.0,1,2,0,2.0,2,22347.0,1,0,0,1,0,1,0,0
381,0,30.0,3,8.0,3,3.0,1,4.0,2.0,0,3,1,2.0,1,17476.0,1,1,0,0,1,0,0,0
382,1,26.0,1,9.0,3,3.0,1,5.0,1.0,0,3,0,2.0,1,18102.0,0,1,0,0,1,0,1,0
383,0,22.0,1,17.0,2,3.0,1,4.0,2.0,0,2,1,0.0,1,17244.0,1,0,0,1,0,0,0,0
384,0,36.0,3,8.0,3,4.0,2,3.0,2.0,0,2,1,0.0,3,22596.0,1,0,0,1,1,0,0,0
385,1,30.0,1,10.0,2,3.0,1,3.0,19.0,1,4,1,1.0,1,17285.0,0,1,0,0,1,0,1,0
386,0,37.0,1,20.0,3,3.0,1,5.0,2.0,0,4,1,0.0,1,18034.0,1,0,1,0,0,1,0,0
387,0,40.0,3,8.0,2,3.0,3,4.0,1.0,0,2,0,1.0,2,20715.0,1,0,0,1,0,1,0,0
388,0,42.0,1,6.0,3,3.0,1,5.0,4.0,0,3,1,1.0,1,17576.0,1,0,1,0,0,1,0,0
389,0,36.0,1,16.0,2,3.0,3,4.0,3.0,1,5,0,1.0,2,22347.0,1,0,1,0,1,0,1,0
390,0,43.0,1,18.0,2,4.0,4,4.0,2.0,0,3,0,1.0,4,29336.0,1,0,1,0,1,1,0,0
391,0,36.0,1,8.0,3,4.0,3,3.0,7.0,0,5,1,0.0,2,18448.0,1,0,0,1,0,0,0,0
392,0,54.0,1,11.0,2,3.0,5,5.0,5.0,0,4,1,0.0,5,34406.0,1,0,0,1,1,0,0,0
393,0,34.0,3,10.0,3,3.0,3,3.0,1.0,0,2,1,0.0,2,21538.0,0,0,0,1,0,0,0,0
394,0,31.0,1,13.0,2,3.0,3,5.0,2.0,0,2,1,0.0,2,22347.0,1,0,0,1,0,0,0,0
395,0,43.0,1,27.0,3,3.0,1,3.0,1.0,0,4,0,2.0,1,17258.0,0,0,0,1,1,0,0,0
396,0,43.0,1,13.0,3,3.0,3,3.0,5.0,1,2,0,0.0,2,19522.0,1,0,1,0,0,1,0,0
397,0,25.0,3,13.0,2,4.0,3,3.0,2.0,1,2,0,1.0,2,19487.0,1,0,1,0,0,0,1,0
398,0,37.0,1,13.0,3,3.0,3,3.0,4.0,1,3,1,1.0,2,22347.0,0,0,0,1,0,0,0,0
399,0,31.0,1,6.0,3,4.0,1,5.0,2.0,0,4,0,0.0,1,17218.0,1,0,1,0,1,0,0,0
400,0,39.0,1,6.0,2,3.0,5,3.0,2.0,1,3,0,1.0,5,34197.0,0,0,1,0,1,1,0,0
401,0,56.0,3,12.0,2,2.0,4,5.0,1.0,0,3,1,0.0,4,28212.0,0,0,1,0,0,0,0,0
402,0,30.0,3,18.0,2,3.0,3,3.0,1.0,0,2,1,0.0,2,21577.0,1,1,0,0,0,0,0,1
403,0,41.0,3,6.0,2,2.0,2,5.0,2.0,0,3,1,1.0,3,23392.0,1,0,0,1,1,0,0,0
404,0,28.0,1,13.0,3,3.0,3,5.0,2.0,0,2,0,0.0,2,19558.0,1,0,0,1,1,1,0,0
405,1,36.0,1,9.0,3,3.0,1,5.0,6.0,0,5,1,1.0,1,22347.0,1,0,0,1,1,0,0,0
406,0,52.0,1,9.0,2,4.0,2,3.0,3.0,1,2,0,0.0,3,22969.0,1,0,0,1,1,0,0,0
407,0,45.0,1,16.0,3,3.0,1,3.0,4.0,0,5,1,0.0,1,17654.0,1,0,1,0,1,0,0,0
408,0,52.0,1,10.0,1,3.0,4,3.0,3.0,0,5,1,0.0,4,31555.0,1,0,1,0,0,0,0,0
409,0,42.0,1,13.0,3,3.0,3,3.0,3.0,0,3,1,2.0,2,19556.0,0,0,1,0,0,1,0,0
410,0,30.0,1,8.0,2,5.0,3,3.0,3.0,0,2,0,1.0,2,21091.0,1,0,1,0,0,0,1,0
411,0,60.0,1,13.0,2,3.0,5,5.0,6.0,0,5,0,0.0,5,34566.0,1,0,1,0,0,0,0,0
412,0,46.0,1,13.0,2,3.0,3,3.0,3.0,0,5,0,0.0,2,19810.0,1,0,0,1,0,1,0,0
413,0,42.0,1,13.0,2,4.0,3,3.0,1.0,0,3,0,0.0,2,19523.0,0,1,0,0,0,0,0,0
414,1,24.0,3,6.0,3,3.0,1,4.0,2.0,1,4,1,2.0,1,18202.0,1,1,0,0,0,0,1,0
415,1,34.0,3,12.0,2,5.0,1,3.0,1.0,0,4,1,1.0,1,17351.0,0,0,0,1,0,1,0,0
416,0,38.0,1,8.0,2,3.0,1,3.0,2.0,1,5,1,1.0,1,16702.0,0,0,1,0,1,0,0,0
417,0,40.0,3,8.0,3,3.0,5,3.0,1.0,0,3,0,0.0,5,33041.0,1,0,1,0,0,0,0,0
418,0,26.0,1,29.0,2,3.0,1,3.0,2.0,0,3,1,1.0,1,17886.0,1,0,1,0,0,1,0,0
419,0,30.0,1,9.0,2,3.0,1,3.0,5.0,0,3,0,1.0,1,17097.0,0,0,1,0,1,0,0,0
420,0,29.0,1,9.0,3,4.0,2,3.0,2.0,0,2,1,2.0,3,26935.0,1,0,0,1,1,0,0,0
421,1,29.0,1,31.0,3,4.0,1,4.0,6.0,0,3,0,2.0,1,17546.0,1,1,0,0,0,0,0,0
422,1,19.0,2,8.0,2,4.0,1,3.0,2.0,0,3,1,1.0,1,17564.0,1,1,0,0,1,0,1,0
423,0,30.0,3,28.0,3,3.0,2,5.0,1.0,0,2,1,0.0,3,23412.0,0,0,1,0,0,0,0,0
424,0,57.0,3,35.0,2,4.0,4,3.0,4.0,0,3,0,0.0,4,29118.0,1,0,0,1,1,1,0,0
425,0,50.0,1,35.0,2,4.0,4,3.0,1.0,0,5,1,1.0,4,32046.0,1,0,1,0,1,0,0,0
426,0,30.0,1,8.0,2,3.0,1,3.0,1.0,0,4,1,0.0,1,17564.0,0,0,0,1,0,0,1,0
427,0,60.0,3,34.0,3,4.0,2,5.0,5.0,0,2,1,0.0,3,25266.0,0,0,0,1,0,0,0,0
428,0,47.0,1,8.0,3,3.0,3,3.0,6.0,0,2,0,1.0,2,20070.0,1,0,0,1,0,1,0,0
429,0,46.0,1,8.0,2,3.0,4,3.0,7.0,0,5,0,0.0,4,32861.0,1,0,1,0,1,0,0,0
430,0,35.0,1,28.0,2,5.0,1,3.0,1.0,0,4,1,0.0,1,22347.0,1,0,1,0,1,0,1,0
431,0,36.0,1,14.0,2,3.0,3,3.0,1.0,0,2,1,0.0,2,22347.0,1,0,1,0,0,0,1,0
432,0,34.0,1,8.0,3,4.0,1,3.0,4.0,0,5,1,0.0,1,17768.0,1,0,1,0,1,1,0,0
